,Country,Frequency,Time,interest_rate,type_interest,liquidity,liquidity_type,usd_rate,CPI,Share Price Index
251,Australia,Monthly,Jan-2022,0.1,Intermediate,148.9501,Broad Money (M3),1.392743,98.29756,132.732
252,Australia,Monthly,Feb-2022,2.11,Long,241.1543,Narrow Money (M1),1.397155,97.28321,130.412
253,Australia,Monthly,Feb-2022,2.11,Long,149.1735,Broad Money (M3),1.397155,97.28321,130.412
254,Australia,Monthly,Feb-2022,0.07,Short,241.1543,Narrow Money (M1),1.397155,97.28321,130.412
255,Australia,Monthly,Feb-2022,0.07,Short,149.1735,Broad Money (M3),1.397155,97.28321,130.412
256,Australia,Monthly,Feb-2022,0.1,Intermediate,241.1543,Narrow Money (M1),1.397155,97.28321,130.412
257,Australia,Monthly,Feb-2022,0.1,Intermediate,149.1735,Broad Money (M3),1.397155,97.28321,130.412
258,Australia,Monthly,Mar-2022,2.5,Long,243.0704,Narrow Money (M1),1.357357,100.448,131.7159
259,Australia,Monthly,Mar-2022,2.5,Long,150.0095,Broad Money (M3),1.357357,100.448,131.7159
260,Australia,Monthly,Mar-2022,0.17,Short,243.0704,Narrow Money (M1),1.357357,100.448,131.7159
261,Australia,Monthly,Mar-2022,0.17,Short,150.0095,Broad Money (M3),1.357357,100.448,131.7159
262,Australia,Monthly,Mar-2022,0.1,Intermediate,243.0704,Narrow Money (M1),1.357357,100.448,131.7159
263,Australia,Monthly,Mar-2022,0.1,Intermediate,150.0095,Broad Money (M3),1.357357,100.448,131.7159
264,Australia,Monthly,Apr-2022,3.01,Long,245.0814,Narrow Money (M1),1.351738,103.5795,136.101
265,Australia,Monthly,Apr-2022,3.01,Long,151.0055,Broad Money (M3),1.351738,103.5795,136.101
266,Australia,Monthly,Apr-2022,0.41,Short,245.0814,Narrow Money (M1),1.351738,103.5795,136.101
267,Australia,Monthly,Apr-2022,0.41,Short,151.0055,Broad Money (M3),1.351738,103.5795,136.101
268,Australia,Monthly,Apr-2022,0.1,Intermediate,245.0814,Narrow Money (M1),1.351738,103.5795,136.101
269,Australia,Monthly,Apr-2022,0.1,Intermediate,151.0055,Broad Money (M3),1.351738,103.5795,136.101
270,Australia,Monthly,May-2022,3.38,Long,246.5262,Narrow Money (M1),1.418296,100.7353,130.435
271,Australia,Monthly,May-2022,3.38,Long,152.0393,Broad Money (M3),1.418296,100.7353,130.435
272,Australia,Monthly,May-2022,1.0,Short,246.5262,Narrow Money (M1),1.418296,100.7353,130.435
273,Australia,Monthly,May-2022,1.0,Short,152.0393,Broad Money (M3),1.418296,100.7353,130.435
274,Australia,Monthly,May-2022,0.33,Intermediate,246.5262,Narrow Money (M1),1.418296,100.7353,130.435
275,Australia,Monthly,May-2022,0.33,Intermediate,152.0393,Broad Money (M3),1.418296,100.7353,130.435
276,Australia,Monthly,Jun-2022,3.77,Long,246.8008,Narrow Money (M1),1.422005,100.4335,123.8231
277,Australia,Monthly,Jun-2022,3.77,Long,153.5002,Broad Money (M3),1.422005,100.4335,123.8231
278,Australia,Monthly,Jun-2022,1.6,Short,246.8008,Narrow Money (M1),1.422005,100.4335,123.8231
279,Australia,Monthly,Jun-2022,1.6,Short,153.5002,Broad Money (M3),1.422005,100.4335,123.8231
280,Australia,Monthly,Jun-2022,0.73,Intermediate,246.8008,Narrow Money (M1),1.422005,100.4335,123.8231
281,Australia,Monthly,Jun-2022,0.73,Intermediate,153.5002,Broad Money (M3),1.422005,100.4335,123.8231
282,Australia,Monthly,Jul-2022,3.43,Long,245.5139,Narrow Money (M1),1.459024,100.9098,122.0088
283,Australia,Monthly,Jul-2022,3.43,Long,154.7336,Broad Money (M3),1.459024,100.9098,122.0088
284,Australia,Monthly,Jul-2022,2.07,Short,245.5139,Narrow Money (M1),1.459024,100.9098,122.0088
285,Australia,Monthly,Jul-2022,2.07,Short,154.7336,Broad Money (M3),1.459024,100.9098,122.0088
286,Australia,Monthly,Jul-2022,1.28,Intermediate,245.5139,Narrow Money (M1),1.459024,100.9098,122.0088
287,Australia,Monthly,Jul-2022,1.28,Intermediate,154.7336,Broad Money (M3),1.459024,100.9098,122.0088
288,Australia,Monthly,Aug-2022,3.37,Long,243.2869,Narrow Money (M1),1.436478,102.4748,128.0332
289,Australia,Monthly,Aug-2022,3.37,Long,155.3226,Broad Money (M3),1.436478,102.4748,128.0332
290,Australia,Monthly,Aug-2022,2.31,Short,243.2869,Narrow Money (M1),1.436478,102.4748,128.0332
291,Australia,Monthly,Aug-2022,2.31,Short,155.3226,Broad Money (M3),1.436478,102.4748,128.0332
292,Australia,Monthly,Aug-2022,1.81,Intermediate,243.2869,Narrow Money (M1),1.436478,102.4748,128.0332
293,Australia,Monthly,Aug-2022,1.81,Intermediate,155.3226,Broad Money (M3),1.436478,102.4748,128.0332
294,Australia,Monthly,Sep-2022,3.75,Long,241.8946,Narrow Money (M1),1.496155,100.7105,122.6224
295,Australia,Monthly,Sep-2022,3.75,Long,155.5188,Broad Money (M3),1.496155,100.7105,122.6224
296,Australia,Monthly,Sep-2022,2.76,Short,241.8946,Narrow Money (M1),1.496155,100.7105,122.6224
297,Australia,Monthly,Sep-2022,2.76,Short,155.5188,Broad Money (M3),1.496155,100.7105,122.6224
298,Australia,Monthly,Sep-2022,2.25,Intermediate,241.8946,Narrow Money (M1),1.496155,100.7105,122.6224
299,Australia,Monthly,Sep-2022,2.25,Intermediate,155.5188,Broad Money (M3),1.496155,100.7105,122.6224
300,Australia,Monthly,Oct-2022,3.92,Long,241.4778,Narrow Money (M1),1.570795,98.98202,122.6354
301,Australia,Monthly,Oct-2022,3.92,Long,156.0362,Broad Money (M3),1.570795,98.98202,122.6354
302,Australia,Monthly,Oct-2022,2.95,Short,241.4778,Narrow Money (M1),1.570795,98.98202,122.6354
303,Australia,Monthly,Oct-2022,2.95,Short,156.0362,Broad Money (M3),1.570795,98.98202,122.6354
304,Australia,Monthly,Oct-2022,2.58,Intermediate,241.4778,Narrow Money (M1),1.570795,98.98202,122.6354
305,Australia,Monthly,Oct-2022,2.58,Intermediate,156.0362,Broad Money (M3),1.570795,98.98202,122.6354
306,Australia,Monthly,Nov-2022,3.71,Long,240.75,Narrow Money (M1),1.517227,100.606,129.3073
307,Australia,Monthly,Nov-2022,3.71,Long,157.0445,Broad Money (M3),1.517227,100.606,129.3073
308,Australia,Monthly,Nov-2022,3.06,Short,240.75,Narrow Money (M1),1.517227,100.606,129.3073
309,Australia,Monthly,Nov-2022,3.06,Short,157.0445,Broad Money (M3),1.517227,100.606,129.3073
310,Australia,Monthly,Nov-2022,2.84,Intermediate,240.75,Narrow Money (M1),1.517227,100.606,129.3073
311,Australia,Monthly,Nov-2022,2.84,Intermediate,157.0445,Broad Money (M3),1.517227,100.606,129.3073
312,Australia,Monthly,Dec-2022,3.57,Long,240.1201,Narrow Money (M1),1.482591,100.0673,130.5719
313,Australia,Monthly,Dec-2022,3.57,Long,158.0104,Broad Money (M3),1.482591,100.0673,130.5719
314,Australia,Monthly,Dec-2022,3.17,Short,240.1201,Narrow Money (M1),1.482591,100.0673,130.5719
315,Australia,Monthly,Dec-2022,3.17,Short,158.0104,Broad Money (M3),1.482591,100.0673,130.5719
316,Australia,Monthly,Dec-2022,3.05,Intermediate,240.1201,Narrow Money (M1),1.482591,100.0673,130.5719
317,Australia,Monthly,Dec-2022,3.05,Intermediate,158.0104,Broad Money (M3),1.482591,100.0673,130.5719
318,Australia,Monthly,Jan-2023,3.62,Long,240.2469,Narrow Money (M1),1.439632,101.9191,132.9896
319,Australia,Monthly,Jan-2023,3.62,Long,159.0162,Broad Money (M3),1.439632,101.9191,132.9896
320,Australia,Monthly,Jan-2023,3.32,Short,240.2469,Narrow Money (M1),1.439632,101.9191,132.9896
321,Australia,Monthly,Jan-2023,3.32,Short,159.0162,Broad Money (M3),1.439632,101.9191,132.9896
322,Australia,Monthly,Jan-2023,3.1,Intermediate,240.2469,Narrow Money (M1),1.439632,101.9191,132.9896
323,Australia,Monthly,Jan-2023,3.1,Intermediate,159.0162,Broad Money (M3),1.439632,101.9191,132.9896
324,Australia,Monthly,Feb-2023,3.71,Long,240.1928,Narrow Money (M1),1.44654,101.9951,134.8266
325,Australia,Monthly,Feb-2023,3.71,Long,159.6112,Broad Money (M3),1.44654,101.9951,134.8266
326,Australia,Monthly,Feb-2023,3.46,Short,240.1928,Narrow Money (M1),1.44654,101.9951,134.8266
327,Australia,Monthly,Feb-2023,3.46,Short,159.6112,Broad Money (M3),1.44654,101.9951,134.8266
328,Australia,Monthly,Feb-2023,3.29,Intermediate,240.1928,Narrow Money (M1),1.44654,101.9951,134.8266
329,Australia,Monthly,Feb-2023,3.29,Intermediate,159.6112,Broad Money (M3),1.44654,101.9951,134.8266
330,Australia,Monthly,Mar-2023,3.47,Long,239.0022,Narrow Money (M1),1.495487,99.13645,129.4548
331,Australia,Monthly,Mar-2023,3.47,Long,160.1212,Broad Money (M3),1.495487,99.13645,129.4548
332,Australia,Monthly,Mar-2023,3.64,Short,239.0022,Narrow Money (M1),1.495487,99.13645,129.4548
333,Australia,Monthly,Mar-2023,3.64,Short,160.1212,Broad Money (M3),1.495487,99.13645,129.4548
334,Australia,Monthly,Mar-2023,3.54,Intermediate,239.0022,Narrow Money (M1),1.495487,99.13645,129.4548
335,Australia,Monthly,Mar-2023,3.54,Intermediate,160.1212,Broad Money (M3),1.495487,99.13645,129.4548
336,Australia,Monthly,Apr-2023,3.34,Long,237.8199,Narrow Money (M1),1.494015,99.14958,132.9606
337,Australia,Monthly,Apr-2023,3.34,Long,160.767,Broad Money (M3),1.494015,99.14958,132.9606
338,Australia,Monthly,Apr-2023,3.66,Short,237.8199,Narrow Money (M1),1.494015,99.14958,132.9606
339,Australia,Monthly,Apr-2023,3.66,Short,160.767,Broad Money (M3),1.494015,99.14958,132.9606
340,Australia,Monthly,Apr-2023,3.6,Intermediate,237.8199,Narrow Money (M1),1.494015,99.14958,132.9606
341,Australia,Monthly,Apr-2023,3.6,Intermediate,160.767,Broad Money (M3),1.494015,99.14958,132.9606
342,Australia,Monthly,May-2023,3.5,Long,237.6532,Narrow Money (M1),1.503796,99.65182,131.6305
343,Australia,Monthly,May-2023,3.5,Long,161.1741,Broad Money (M3),1.503796,99.65182,131.6305
344,Australia,Monthly,May-2023,3.9,Short,237.6532,Narrow Money (M1),1.503796,99.65182,131.6305
345,Australia,Monthly,May-2023,3.9,Short,161.1741,Broad Money (M3),1.503796,99.65182,131.6305
346,Australia,Monthly,May-2023,3.83,Intermediate,237.6532,Narrow Money (M1),1.503796,99.65182,131.6305
347,Australia,Monthly,May-2023,3.83,Intermediate,161.1741,Broad Money (M3),1.503796,99.65182,131.6305
348,Australia,Monthly,Jun-2023,3.92,Long,237.1172,Narrow Money (M1),1.491018,101.784,130.6312
349,Australia,Monthly,Jun-2023,3.92,Long,161.0283,Broad Money (M3),1.491018,101.784,130.6312
350,Australia,Monthly,Jun-2023,4.25,Short,237.1172,Narrow Money (M1),1.491018,101.784,130.6312
351,Australia,Monthly,Jun-2023,4.25,Short,161.0283,Broad Money (M3),1.491018,101.784,130.6312
352,Australia,Monthly,Jun-2023,4.05,Intermediate,237.1172,Narrow Money (M1),1.491018,101.784,130.6312
353,Australia,Monthly,Jun-2023,4.05,Intermediate,161.0283,Broad Money (M3),1.491018,101.784,130.6312
354,Australia,Monthly,Jul-2023,4.03,Long,235.7459,Narrow Money (M1),1.484395,101.7667,132.3433
355,Australia,Monthly,Jul-2023,4.03,Long,160.8976,Broad Money (M3),1.484395,101.7667,132.3433
356,Australia,Monthly,Jul-2023,4.3,Short,235.7459,Narrow Money (M1),1.484395,101.7667,132.3433
357,Australia,Monthly,Jul-2023,4.3,Short,160.8976,Broad Money (M3),1.484395,101.7667,132.3433
358,Australia,Monthly,Jul-2023,4.1,Intermediate,235.7459,Narrow Money (M1),1.484395,101.7667,132.3433
359,Australia,Monthly,Jul-2023,4.1,Intermediate,160.8976,Broad Money (M3),1.484395,101.7667,132.3433
360,Canada,Annual,2020,0.7531087,Long,161.3574,Narrow Money (M1),1.34121,96.37074,111.7975
361,Canada,Annual,2020,0.7531087,Long,147.2861,Broad Money (M3),1.34121,96.37074,111.7975
362,Canada,Annual,2020,0.6354551,Short,161.3574,Narrow Money (M1),1.34121,96.37074,111.7975
363,Canada,Annual,2020,0.6354551,Short,147.2861,Broad Money (M3),1.34121,96.37074,111.7975
364,Canada,Annual,2020,0.1741,Intermediate,161.3574,Narrow Money (M1),1.34121,96.37074,111.7975
365,Canada,Annual,2020,0.1741,Intermediate,147.2861,Broad Money (M3),1.34121,96.37074,111.7975
366,Canada,Annual,2021,1.358811,Long,194.7473,Narrow Money (M1),1.253538,101.3075,138.1638
367,Canada,Annual,2021,1.358811,Long,157.656,Broad Money (M3),1.253538,101.3075,138.1638
368,Canada,Annual,2021,0.2092456,Short,194.7473,Narrow Money (M1),1.253538,101.3075,138.1638
369,Canada,Annual,2021,0.2092456,Short,157.656,Broad Money (M3),1.253538,101.3075,138.1638
370,Canada,Annual,2021,0.1274,Intermediate,194.7473,Narrow Money (M1),1.253538,101.3075,138.1638
371,Canada,Annual,2021,0.1274,Intermediate,157.656,Broad Money (M3),1.253538,101.3075,138.1638
372,Canada,Annual,2022,2.768579,Long,203.1914,Narrow Money (M1),1.301728,99.94531,140.6862
373,Canada,Annual,2022,2.768579,Long,171.041,Broad Money (M3),1.301728,99.94531,140.6862
374,Canada,Annual,2022,2.557997,Short,203.1914,Narrow Money (M1),1.301728,99.94531,140.6862
375,Canada,Annual,2022,2.557997,Short,171.041,Broad Money (M3),1.301728,99.94531,140.6862
376,Canada,Annual,2022,4.1245,Intermediate,203.1914,Narrow Money (M1),1.301728,99.94531,140.6862
377,Canada,Annual,2022,4.1245,Intermediate,171.041,Broad Money (M3),1.301728,99.94531,140.6862
378,Canada,Quarterly,Q1-2020,1.202034,Long,140.8145,Narrow Money (M1),1.343964,96.38648,113.1711
379,Canada,Quarterly,Q1-2020,1.202034,Long,138.1617,Broad Money (M3),1.343964,96.38648,113.1711
380,Canada,Quarterly,Q1-2020,1.661108,Short,140.8145,Narrow Money (M1),1.343964,96.38648,113.1711
381,Canada,Quarterly,Q1-2020,1.661108,Short,138.1617,Broad Money (M3),1.343964,96.38648,113.1711
382,Canada,Quarterly,Q1-2020,0.7406,Intermediate,140.8145,Narrow Money (M1),1.343964,96.38648,113.1711
383,Canada,Quarterly,Q1-2020,0.7406,Intermediate,138.1617,Broad Money (M3),1.343964,96.38648,113.1711
384,Canada,Quarterly,Q2-2020,0.5898355,Long,157.5208,Narrow Money (M1),1.38609,94.4432,103.3257
385,Canada,Quarterly,Q2-2020,0.5898355,Long,148.4359,Broad Money (M3),1.38609,94.4432,103.3257
386,Canada,Quarterly,Q2-2020,0.3781103,Short,157.5208,Narrow Money (M1),1.38609,94.4432,103.3257
387,Canada,Quarterly,Q2-2020,0.3781103,Short,148.4359,Broad Money (M3),1.38609,94.4432,103.3257
388,Canada,Quarterly,Q2-2020,0.2327,Intermediate,157.5208,Narrow Money (M1),1.38609,94.4432,103.3257
389,Canada,Quarterly,Q2-2020,0.2327,Intermediate,148.4359,Broad Money (M3),1.38609,94.4432,103.3257
390,Canada,Quarterly,Q3-2020,0.5464625,Long,169.3917,Narrow Money (M1),1.331887,96.67891,113.2623
391,Canada,Quarterly,Q3-2020,0.5464625,Long,151.9799,Broad Money (M3),1.331887,96.67891,113.2623
392,Canada,Quarterly,Q3-2020,0.2633549,Short,169.3917,Narrow Money (M1),1.331887,96.67891,113.2623
393,Canada,Quarterly,Q3-2020,0.2633549,Short,151.9799,Broad Money (M3),1.331887,96.67891,113.2623
394,Canada,Quarterly,Q3-2020,0.2181,Intermediate,169.3917,Narrow Money (M1),1.331887,96.67891,113.2623
395,Canada,Quarterly,Q3-2020,0.2181,Intermediate,151.9799,Broad Money (M3),1.331887,96.67891,113.2623
396,Canada,Quarterly,Q4-2020,0.6741032,Long,177.7026,Narrow Money (M1),1.302899,97.97437,117.4307
397,Canada,Quarterly,Q4-2020,0.6741032,Long,150.5667,Broad Money (M3),1.302899,97.97437,117.4307
398,Canada,Quarterly,Q4-2020,0.239247,Short,177.7026,Narrow Money (M1),1.302899,97.97437,117.4307
399,Canada,Quarterly,Q4-2020,0.239247,Short,150.5667,Broad Money (M3),1.302899,97.97437,117.4307
400,Canada,Quarterly,Q4-2020,0.1741,Intermediate,177.7026,Narrow Money (M1),1.302899,97.97437,117.4307
401,Canada,Quarterly,Q4-2020,0.1741,Intermediate,150.5667,Broad Money (M3),1.302899,97.97437,117.4307
402,Canada,Quarterly,Q1-2021,1.133832,Long,182.0157,Narrow Money (M1),1.266579,100.1977,127.229
403,Canada,Quarterly,Q1-2021,1.133832,Long,153.3382,Broad Money (M3),1.266579,100.1977,127.229
404,Canada,Quarterly,Q1-2021,0.1878607,Short,182.0157,Narrow Money (M1),1.266579,100.1977,127.229
405,Canada,Quarterly,Q1-2021,0.1878607,Short,153.3382,Broad Money (M3),1.266579,100.1977,127.229
406,Canada,Quarterly,Q1-2021,0.1529,Intermediate,182.0157,Narrow Money (M1),1.266579,100.1977,127.229
407,Canada,Quarterly,Q1-2021,0.1529,Intermediate,153.3382,Broad Money (M3),1.266579,100.1977,127.229
408,Canada,Quarterly,Q2-2021,1.488397,Long,192.9483,Narrow Money (M1),1.228034,103.1377,136.4981
409,Canada,Quarterly,Q2-2021,1.488397,Long,155.3507,Broad Money (M3),1.228034,103.1377,136.4981
410,Canada,Quarterly,Q2-2021,0.1833598,Short,192.9483,Narrow Money (M1),1.228034,103.1377,136.4981
411,Canada,Quarterly,Q2-2021,0.1833598,Short,155.3507,Broad Money (M3),1.228034,103.1377,136.4981
412,Canada,Quarterly,Q2-2021,0.1873,Intermediate,192.9483,Narrow Money (M1),1.228034,103.1377,136.4981
413,Canada,Quarterly,Q2-2021,0.1873,Intermediate,155.3507,Broad Money (M3),1.228034,103.1377,136.4981
414,Canada,Quarterly,Q3-2021,1.235444,Long,200.2844,Narrow Money (M1),1.259564,100.9069,142.1406
415,Canada,Quarterly,Q3-2021,1.235444,Long,159.5735,Broad Money (M3),1.259564,100.9069,142.1406
416,Canada,Quarterly,Q3-2021,0.2124057,Short,200.2844,Narrow Money (M1),1.259564,100.9069,142.1406
417,Canada,Quarterly,Q3-2021,0.2124057,Short,159.5735,Broad Money (M3),1.259564,100.9069,142.1406
418,Canada,Quarterly,Q3-2021,0.1824,Intermediate,200.2844,Narrow Money (M1),1.259564,100.9069,142.1406
419,Canada,Quarterly,Q3-2021,0.1824,Intermediate,159.5735,Broad Money (M3),1.259564,100.9069,142.1406
420,Canada,Quarterly,Q4-2021,1.577571,Long,203.7407,Narrow Money (M1),1.259975,100.9877,146.7877
421,Canada,Quarterly,Q4-2021,1.577571,Long,162.3616,Broad Money (M3),1.259975,100.9877,146.7877
422,Canada,Quarterly,Q4-2021,0.253356,Short,203.7407,Narrow Money (M1),1.259975,100.9877,146.7877
423,Canada,Quarterly,Q4-2021,0.253356,Short,162.3616,Broad Money (M3),1.259975,100.9877,146.7877
424,Canada,Quarterly,Q4-2021,0.1274,Intermediate,203.7407,Narrow Money (M1),1.259975,100.9877,146.7877
425,Canada,Quarterly,Q4-2021,0.1274,Intermediate,162.3616,Broad Money (M3),1.259975,100.9877,146.7877
426,Canada,Quarterly,Q1-2022,1.923549,Long,205.15,Narrow Money (M1),1.266437,100.5779,148.521
427,Canada,Quarterly,Q1-2022,1.923549,Long,166.1634,Broad Money (M3),1.266437,100.5779,148.521
428,Canada,Quarterly,Q1-2022,0.6513047,Short,205.15,Narrow Money (M1),1.266437,100.5779,148.521
429,Canada,Quarterly,Q1-2022,0.6513047,Short,166.1634,Broad Money (M3),1.266437,100.5779,148.521
430,Canada,Quarterly,Q1-2022,0.4077565,Intermediate,205.15,Narrow Money (M1),1.266437,100.5779,148.521
431,Canada,Quarterly,Q1-2022,0.4077565,Intermediate,166.1634,Broad Money (M3),1.266437,100.5779,148.521
432,Canada,Quarterly,Q2-2022,2.979342,Long,206.2322,Narrow Money (M1),1.276386,101.703,143.5148
433,Canada,Quarterly,Q2-2022,2.979342,Long,169.7077,Broad Money (M3),1.276386,101.703,143.5148
434,Canada,Quarterly,Q2-2022,1.79196,Short,206.2322,Narrow Money (M1),1.276386,101.703,143.5148
435,Canada,Quarterly,Q2-2022,1.79196,Short,169.7077,Broad Money (M3),1.276386,101.703,143.5148
436,Canada,Quarterly,Q2-2022,1.428814,Intermediate,206.2322,Narrow Money (M1),1.276386,101.703,143.5148
437,Canada,Quarterly,Q2-2022,1.428814,Intermediate,169.7077,Broad Money (M3),1.276386,101.703,143.5148
438,Canada,Quarterly,Q3-2022,3.008697,Long,203.1002,Narrow Money (M1),1.306143,100.5252,134.6975
439,Canada,Quarterly,Q3-2022,3.008697,Long,172.5453,Broad Money (M3),1.306143,100.5252,134.6975
440,Canada,Quarterly,Q3-2022,3.401419,Short,203.1002,Narrow Money (M1),1.306143,100.5252,134.6975
441,Canada,Quarterly,Q3-2022,3.401419,Short,172.5453,Broad Money (M3),1.306143,100.5252,134.6975
442,Canada,Quarterly,Q3-2022,3.101768,Intermediate,203.1002,Narrow Money (M1),1.306143,100.5252,134.6975
443,Canada,Quarterly,Q3-2022,3.101768,Intermediate,172.5453,Broad Money (M3),1.306143,100.5252,134.6975
444,Canada,Quarterly,Q4-2022,3.16273,Long,198.283,Narrow Money (M1),1.357946,96.97514,136.0116
445,Canada,Quarterly,Q4-2022,3.16273,Long,175.7478,Broad Money (M3),1.357946,96.97514,136.0116
446,Canada,Quarterly,Q4-2022,4.387303,Short,198.283,Narrow Money (M1),1.357946,96.97514,136.0116
447,Canada,Quarterly,Q4-2022,4.387303,Short,175.7478,Broad Money (M3),1.357946,96.97514,136.0116
448,Canada,Quarterly,Q4-2022,4.1245,Intermediate,198.283,Narrow Money (M1),1.357946,96.97514,136.0116
449,Canada,Quarterly,Q4-2022,4.1245,Intermediate,175.7478,Broad Money (M3),1.357946,96.97514,136.0116
450,Canada,Quarterly,Q1-2023,3.035103,Long,192.7806,Narrow Money (M1),1.352049,95.56493,140.8705
451,Canada,Quarterly,Q1-2023,3.035103,Long,178.546,Broad Money (M3),1.352049,95.56493,140.8705
452,Canada,Quarterly,Q1-2023,4.742763,Short,192.7806,Narrow Money (M1),1.352049,95.56493,140.8705
453,Canada,Quarterly,Q1-2023,4.742763,Short,178.546,Broad Money (M3),1.352049,95.56493,140.8705
454,Canada,Quarterly,Q1-2023,4.492313,Intermediate,192.7806,Narrow Money (M1),1.352049,95.56493,140.8705
455,Canada,Quarterly,Q1-2023,4.492313,Intermediate,178.546,Broad Money (M3),1.352049,95.56493,140.8705
456,Canada,Quarterly,Q2-2023,3.097703,Long,191.4352,Narrow Money (M1),1.343064,96.71897,140.8406
457,Canada,Quarterly,Q2-2023,3.097703,Long,179.4622,Broad Money (M3),1.343064,96.71897,140.8406
458,Canada,Quarterly,Q2-2023,4.869803,Short,191.4352,Narrow Money (M1),1.343064,96.71897,140.8406
459,Canada,Quarterly,Q2-2023,4.869803,Short,179.4622,Broad Money (M3),1.343064,96.71897,140.8406
460,Canada,Quarterly,Q2-2023,4.683946,Intermediate,191.4352,Narrow Money (M1),1.343064,96.71897,140.8406
461,Canada,Quarterly,Q2-2023,4.683946,Intermediate,179.4622,Broad Money (M3),1.343064,96.71897,140.8406
